model_name,loss_function,optimizer,scheduler,learning_rate,batch_size,per_image_accuracy,per_class_accuracy,MACs,wall_time,history
resnet152-UH-sgd-step-cross_entropy_loss,CrossEntropyLoss(),sgd,step,1.00E-05,512,0.786315031,0.316379844,11534.43789,10606.57057,"{'train_loss': [1.1989775263342846, 0.7947889863044889, 0.7184312670443067, 0.6737388963514418, 0.6410083635577262, 0.6141836824409074, 0.5865525118230438, 0.572211513042048, 0.544901309409056, 0.523503344640177, 0.43049347364053975, 0.4023215157912752, 0.3887617312596962, 0.3780878254566999, 0.3668599246884346, 0.35704355873100213, 0.3477906559398917, 0.3347313721488933, 0.3247054974210559, 0.3197801705693446, 0.29365631884499427, 0.29121358960231614, 0.2887761370433349, 0.28812748966526586, 0.2859173069068585, 0.28297586186842705, 0.28024649759322695, 0.28038623877337193, 0.2782204596411675, 0.27549514177691775], 'train_acc': [0.6584668192219679, 0.7354796459111165, 0.7557509333975672, 0.7666129712152234, 0.7772491870408286, 0.7850174635673853, 0.7941256172467783, 0.7983334336986632, 0.8076674093701072, 0.8147205829218355, 0.8497380464892208, 0.8606226665060821, 0.865673551728291, 0.8693243405997833, 0.8734192460556426, 0.8772055281223654, 0.880931590991208, 0.8855458870287848, 0.8897160664819944, 0.89301306756594, 0.9028814886185716, 0.9039353245814766, 0.9050117427435866, 0.9052300373359027, 0.9064871130916536, 0.9076388052511141, 0.9083012164277972, 0.908045284836806, 0.9096561483801036, 0.9101454293628809], 'train_class_acc': [0.2723954350191534, 0.41805845365915384, 0.47138329265831574, 0.5047491213766523, 0.5232392738532807, 0.5432154942497774, 0.5632962410324971, 0.5758730723005605, 0.5917297488064284, 0.6053687911727359, 0.6679465999139722, 0.685423221927834, 0.6980519045341975, 0.7074659024754915, 0.7142558171458575, 0.7233585829665207, 0.7283434539600937, 0.7375249250447756, 0.7446986824730261, 0.7518526844250211, 0.7669543132465725, 0.7719998084155283, 0.770788543356048, 0.7712834206339648, 0.7750833801191221, 0.7783313221159793, 0.7761271503148325, 0.7727876784534283, 0.7793867923927786, 0.7808984358033749], 'train_epoch_duration': [366.51024770736694, 347.3157877922058, 341.94353914260864, 342.85276222229004, 341.51341581344604, 341.73871326446533, 341.6198093891144, 342.7453680038452, 341.9858281612396, 341.38548970222473, 341.67188811302185, 341.5307557582855, 341.99230456352234, 342.35765624046326, 342.0023581981659, 341.7744643688202, 341.70948338508606, 341.94357538223267, 341.49308729171753, 342.72361874580383, 341.91173553466797, 341.89737820625305, 341.9606249332428, 341.299311876297, 341.8499195575714, 342.31638526916504, 341.5113260746002, 341.5568497180939, 342.4424293041229, 341.3942608833313], 'val_epochs': [0, 5, 10, 15, 20, 25], 'val_loss': [0.953880911064337, 0.989037328473682, 0.6291558176196711, 0.6405091080673609, 0.6678878517767048, 0.6748299373896323], 'val_acc': [0.6959629941126998, 0.6836477231767392, 0.790430133365373, 0.7914213624894869, 0.7879971164243662, 0.7875465577315872], 'val_class_acc': [0.3693341100924981, 0.46434951242928835, 0.5567392734271526, 0.5546066815827821, 0.5491276524838156, 0.5504715432289977], 'val_epoch_duration': [417.63916540145874, 390.20105028152466, 390.1937882900238, 390.53892278671265, 390.32151317596436, 390.58744382858276], 'time_elapsed': 10606.570574760437}"
resnet152-UH-sgd-step-label_smoothing_loss,label_smoothing,sgd,step,1.00E-05,512,0.790159798,0.315077236,11534.43789,10413.48493,"{'train_loss': [1.822605103293801, 1.506423663062158, 1.4425805050767102, 1.408487602585585, 1.3810000622055696, 1.3539008379097404, 1.3370981663232193, 1.3206851934792263, 1.298493848670524, 1.2804894743375745, 1.2048160971668302, 1.18165652863623, 1.1714607237276364, 1.1625732353304175, 1.1542014483585423, 1.1476076232458072, 1.1392469407563668, 1.1298999542301569, 1.1248663448359928, 1.1165964694880555, 1.0997460868779858, 1.0978656109881433, 1.0975457868790837, 1.0958724095564958, 1.0941268185111652, 1.0930257410252509, 1.090797604616329, 1.0910090143876119, 1.0891090879436862, 1.089239537278012], 'train_acc': [0.6641500060219198, 0.7388594483921475, 0.7597931470552812, 0.7703013970853908, 0.7789202697820065, 0.7892704444176804, 0.7968430085511261, 0.8014271949897628, 0.8100686498855836, 0.8170314946404914, 0.8505811152595447, 0.8613452968806455, 0.8657864627243165, 0.8698512585812357, 0.8733590268577622, 0.8767839937372034, 0.8803595086113453, 0.8846350716608454, 0.8872771889678429, 0.8909806696374805, 0.9008716728893171, 0.9007060700951464, 0.9013233168734193, 0.9024448994339396, 0.9026556666265205, 0.9030546188124774, 0.9046955919547152, 0.9045600987594845, 0.904891304347826, 0.9046805371552451], 'train_class_acc': [0.293507166452418, 0.4395059344220565, 0.484915191539398, 0.5105503880974689, 0.5336872942740933, 0.5528860763949917, 0.5709217794091279, 0.5805741825618557, 0.6016385988193576, 0.6155236306937121, 0.676540198969368, 0.699605873028028, 0.7090155264444882, 0.7166100624284432, 0.7212990518388405, 0.7315396955554692, 0.7352594489099785, 0.7455559992179105, 0.7469991683701794, 0.7569211125822909, 0.7773001936903045, 0.7776355488301082, 0.775085354836236, 0.7775314804811507, 0.7801074216460062, 0.7785274845262788, 0.779949480933169, 0.7799517701511348, 0.7830334844635419, 0.7806618671784649], 'train_epoch_duration': [336.71635341644287, 336.62022829055786, 337.37963676452637, 336.7174289226532, 336.2748601436615, 337.18184876441956, 336.4351658821106, 336.24090361595154, 335.89878010749817, 336.7335274219513, 336.6927409172058, 337.2985837459564, 336.65498638153076, 336.1875524520874, 336.3812141418457, 335.9148976802826, 337.1599884033203, 337.3071503639221, 336.67862248420715, 336.69991636276245, 336.11528062820435, 336.47007489204407, 336.69605922698975, 337.859078168869, 336.8592209815979, 336.49205112457275, 336.73811435699463, 335.7519953250885, 336.4613239765167, 337.29600405693054], 'val_epochs': [0, 5, 10, 15, 20, 25], 'val_loss': [1.6124993018142653, 1.5285852655229497, 1.3634383339413825, 1.378870741215002, 1.3939993744871586, 1.3980075825611358], 'val_acc': [0.7044935720293164, 0.7254595698666346, 0.7905202451039288, 0.7900696864111498, 0.7901898353958909, 0.791090952781449], 'val_class_acc': [0.3989844082911439, 0.5136268056975172, 0.5527155228282216, 0.5499434631774129, 0.5594094229432809, 0.5476884817456449], 'val_epoch_duration': [384.9198212623596, 385.5852198600769, 385.30099964141846, 384.20355892181396, 384.8163859844208, 384.78962564468384], 'time_elapsed': 10413.484926700592}"
resnet152-UH-sgd-cos-cross_entropy_loss,CrossEntropyLoss(),sgd,cos,0,512,0.775892106,0.314812114,11534.43789,10560.73438,"{'train_loss': [1.1857352440692883, 0.7911899641136455, 0.7195046169132149, 0.6684760457634079, 0.6374602588446588, 0.609319456202516, 0.5821944528080879, 0.5525417391196886, 0.5328870589627166, 0.5055682277099406, 0.4798933325740755, 0.4530468989851445, 0.4262672887463807, 0.3940562294912987, 0.367605692583955, 0.33748356771658633, 0.3031806117416103, 0.2734995746984405, 0.24008342760464635, 0.21264400309566187, 0.1828441536941256, 0.15424648948990982, 0.1330898787301807, 0.1140780080216169, 0.09703371930281024, 0.08650162156057059, 0.07803528794129756, 0.0733887299143319, 0.06894609598413973, 0.06691481718529022], 'train_acc': [0.6590690112007708, 0.7376099000361315, 0.753801336866193, 0.769691677706853, 0.7787396121883656, 0.7869294231000843, 0.7952923642057088, 0.8055296278453571, 0.8117773696254366, 0.8207123931109238, 0.8302044441768036, 0.8395760568469228, 0.8500240876791522, 0.8620378176562689, 0.8711384439359268, 0.8833403589064194, 0.8953917258822113, 0.9082033602312417, 0.9199611586173673, 0.9313877514151512, 0.9420314946404914, 0.953593580633506, 0.9611209803685415, 0.9680612429242442, 0.9747079368902806, 0.9781554859689269, 0.9812643020594966, 0.9831687341924605, 0.9848247621341684, 0.9855248103095267], 'train_class_acc': [0.2753094585220711, 0.4286630483672557, 0.4728690176189527, 0.505062264064051, 0.523882213490597, 0.544758506119556, 0.5640581561254447, 0.5835126901430515, 0.5958883361956058, 0.6176959743539951, 0.6385651697461129, 0.655023853941843, 0.6779597473394144, 0.7014904613491036, 0.7237174146515781, 0.7482078287375514, 0.7725440452848887, 0.7958635252499732, 0.8194095930979719, 0.8427775811860018, 0.8611019208666718, 0.8835443015157398, 0.8997042149648409, 0.913428263029584, 0.9250533280520412, 0.9327009347219801, 0.9398715616327086, 0.9434476419355909, 0.9450320375404628, 0.9471181877341985], 'train_epoch_duration': [341.9740777015686, 340.74690341949463, 341.15428733825684, 341.13310170173645, 341.39669370651245, 341.4223506450653, 340.55385303497314, 341.550576210022, 341.2515399456024, 341.12607169151306, 341.8021411895752, 341.77182364463806, 341.13114380836487, 340.659542798996, 341.13193702697754, 341.21067118644714, 341.809180021286, 341.2493386268616, 341.56745529174805, 341.2677345275879, 341.7084004878998, 341.86498737335205, 341.09400963783264, 342.00049901008606, 341.2900125980377, 342.53613901138306, 344.03190779685974, 343.4687280654907, 342.1535062789917, 341.3912298679352], 'val_epochs': [0, 5, 10, 15, 20, 25], 'val_loss': [0.9668052105910501, 0.9847769517101062, 0.7991201630452784, 1.091470820985705, 0.8588946996135636, 0.9076347314550888], 'val_acc': [0.686080740117746, 0.7007088790099724, 0.751441787816893, 0.7106211702511114, 0.7655592935239697, 0.773819536224919], 'val_class_acc': [0.3491150224958223, 0.48707064888220003, 0.47907288800566744, 0.476212129367332, 0.5393348573067996, 0.5437880509753891], 'val_epoch_duration': [390.1952679157257, 389.5263454914093, 390.1195614337921, 389.5864517688751, 390.053307056427, 390.8003816604614], 'time_elapsed': 10560.734383106232}"
resnet152-UH-sgd-cos-label_smoothing_loss,label_smoothing,sgd,cos,0,512,0.781479034,0.314213975,11534.43789,10415.14447,"{'train_loss': [1.816852213847383, 1.5031067846080675, 1.4437198286011723, 1.4075426556440085, 1.3776556317610698, 1.3536682989487343, 1.3324703199812034, 1.3119570394316367, 1.29141210944024, 1.2689279910384725, 1.2510252265661406, 1.2258189136718076, 1.2081024013311623, 1.183540680846952, 1.162652435366481, 1.1383569222049055, 1.1106876287778487, 1.0886254576219359, 1.0631045908234744, 1.0424979169239814, 1.0180121684065788, 0.9977557361951496, 0.9810685042974304, 0.96388763439852, 0.9497567278555211, 0.9400790117023279, 0.9321631774778296, 0.928366574647555, 0.9255884980115922, 0.9231710477534596], 'train_acc': [0.6649479103938336, 0.7403047091412742, 0.7585210165000602, 0.770760568469228, 0.781140852703842, 0.7904070817776707, 0.7976936047211851, 0.8060189088281344, 0.8132828495724437, 0.8225189690473322, 0.8298130193905817, 0.8409159339997592, 0.8484508611345297, 0.859741960737083, 0.8697759845838854, 0.8812929061784897, 0.8928549921715043, 0.9036267011923401, 0.9155350475731663, 0.9252679754305673, 0.9361751776466337, 0.945110201132121, 0.9532247380464892, 0.9605639527881489, 0.9670600987594845, 0.9713657714079248, 0.9744896422979646, 0.9761682524388775, 0.9773651089967481, 0.9784189449596531], 'train_class_acc': [0.29548896316089024, 0.43811533332997477, 0.48158804721269094, 0.5156175714172708, 0.5382501927556121, 0.5522386318125291, 0.5687746496045543, 0.5874729906277827, 0.605605207940015, 0.6259074340711951, 0.6433465308034662, 0.6688878898006446, 0.6840447051365776, 0.7077882442051313, 0.7300559365567798, 0.7504729237064145, 0.7763646760350662, 0.7965252124257173, 0.8202615445287071, 0.839588035723329, 0.8592617573025527, 0.8792129598178207, 0.8924892740829955, 0.9057503042491909, 0.918183281073172, 0.924139353748682, 0.9286548925612548, 0.9312777720931515, 0.9345947053910578, 0.9370928997521024], 'train_epoch_duration': [337.05282616615295, 337.6076512336731, 336.520391702652, 336.4020206928253, 336.37076711654663, 337.09943866729736, 336.28318786621094, 336.90533089637756, 336.7742474079132, 337.6057538986206, 336.50742506980896, 336.25428795814514, 336.6488366127014, 337.05875635147095, 336.69926357269287, 336.96879291534424, 335.5344581604004, 336.1780512332916, 336.34160017967224, 337.26993322372437, 337.10150027275085, 337.0264084339142, 336.2425799369812, 336.09692096710205, 336.932576417923, 338.2286117076874, 336.967892408371, 336.95722556114197, 336.0174765586853, 336.17178225517273], 'val_epochs': [0, 5, 10, 15, 20, 25], 'val_loss': [2.1086957484472975, 1.4559346644706226, 1.785552640438481, 1.4333912721121955, 1.4941520697220034, 1.5131768169102868], 'val_acc': [0.5163402619247868, 0.7515318995554487, 0.667818094437102, 0.7744503183948096, 0.775171212303256, 0.780067283431455], 'val_class_acc': [0.32056843548258057, 0.49607978217103893, 0.4711263842741619, 0.5398767183752486, 0.5449161012580791, 0.5416240013894762], 'val_epoch_duration': [385.2698550224304, 385.42901611328125, 384.797954082489, 385.3376476764679, 385.7370693683624, 386.5175590515137], 'time_elapsed': 10415.144472837448}"
resnet152-UH-sgd-ReduceLROnPlateau-cross_entropy_loss,CrossEntropyLoss(),sgd,ReduceLROnPlateau,0.01,512,0.704283311,0.285216562,11534.43789,10562.88301,"{'train_loss': [1.1898108438010906, 0.7976434755494735, 0.7174359666257397, 0.67064794444699, 0.6397300431071656, 0.6146079875052327, 0.591533244840642, 0.5663777773069874, 0.5513071186439426, 0.5269723843482982, 0.5051010899567883, 0.4870833929268751, 0.46611166258081105, 0.4444386468843338, 0.4286819655579658, 0.4096060912213985, 0.39477469384361574, 0.37480545714434754, 0.3564402707173252, 0.34165946186112883, 0.3280358767238106, 0.31762880311950664, 0.30375693881495897, 0.2852425279709771, 0.2752704300514893, 0.2614547724244567, 0.25107276540347845, 0.23447322511470534, 0.22331670532165687, 0.2175532218657042], 'train_acc': [0.6584442370227629, 0.7346215223413224, 0.7545239672407563, 0.769495965313742, 0.777324461038179, 0.7851002649644707, 0.7918749247260026, 0.7995152354570637, 0.8049274358665542, 0.813982897747802, 0.8196585571480188, 0.8257030591352523, 0.8352402745995423, 0.8409234613994941, 0.8467270865952066, 0.8539759725400458, 0.8588763097675539, 0.8673973262676141, 0.8730428760688907, 0.8791325424545345, 0.8838748042876069, 0.8855383596290497, 0.891959231603035, 0.8982220281825846, 0.9019556184511622, 0.9077216066481995, 0.9105669637480429, 0.9178233770926171, 0.9219634469468867, 0.923107611706612], 'train_class_acc': [0.27338810274523095, 0.41931992359796577, 0.4703510944343075, 0.5027522307101052, 0.525062979478219, 0.5436370864060112, 0.5614113300647589, 0.5794811766715602, 0.5903273332800112, 0.6105399862896121, 0.6184128813626849, 0.6329932995899502, 0.6503339152492712, 0.666901540009553, 0.6785463046111105, 0.6952263053667905, 0.7066745234695443, 0.7267564586898563, 0.7344395134188997, 0.7521633563627931, 0.7630401382530768, 0.7686608708636923, 0.7792447351294794, 0.7927642685912228, 0.8024179999217279, 0.8152042687518509, 0.8223971917328328, 0.8385545332036991, 0.8450524191560626, 0.8453565186969123], 'train_epoch_duration': [341.62419533729553, 343.1095869541168, 341.7548191547394, 341.2612087726593, 341.34570121765137, 341.2054510116577, 342.15687465667725, 341.54408955574036, 341.39695930480957, 341.6367783546448, 341.748095035553, 341.580358505249, 342.34713864326477, 340.9683151245117, 341.24254298210144, 340.85163402557373, 342.34987354278564, 341.91169023513794, 341.8407504558563, 341.00310349464417, 341.9182493686676, 341.22082591056824, 341.3883762359619, 342.42223048210144, 341.87277579307556, 341.48633074760437, 341.43004393577576, 340.99835658073425, 341.598525762558, 342.31295108795166], 'val_epochs': [0, 5, 10, 15, 20, 25], 'val_loss': [0.953878275179081, 0.8205267468940234, 0.7278283935433667, 0.8995481290547132, 0.8262574150630176, 5763142517.360205], 'val_acc': [0.6905262525531659, 0.725159197404782, 0.7595518442869158, 0.7377147663102247, 0.7524029796948216, 0.7209840201850294], 'val_class_acc': [0.38298522741464414, 0.48637904627982276, 0.49852923077863526, 0.472848980547477, 0.5206255928061967, 0.49054733120185495], 'val_epoch_duration': [389.9978184700012, 389.67128825187683, 390.01624941825867, 389.2801215648651, 390.45900201797485, 389.94482135772705], 'time_elapsed': 10562.883011579514}"
resnet152-UH-sgd-ReduceLROnPlateau-label_smoothing_loss,label_smoothing,sgd,ReduceLROnPlateau,0.01,512,0.710891505,0.312616785,11534.43789,10459.95974,"{'train_loss': [1.8050899223062082, 1.4981781962290308, 1.444006295903654, 1.4050920221240752, 1.3794315680816607, 1.3512691253641205, 1.3329938701961352, 1.3150174668305297, 1.2923016859568215, 1.2795780235121914, 1.2622454476818814, 1.243774558210551, 1.2267249591749978, 1.2100641907201852, 1.1938623850365424, 1.1795381594893015, 1.1664157433207174, 1.151018429804635, 1.13405684650655, 1.1228310864014495, 1.1050262223320324, 1.0934543558219736, 1.0806802628802117, 1.0679954380123613, 1.050428948645906, 1.0417262462913222, 1.033140733057399, 1.0200262729279983, 1.0099803890705856, 0.9992151178251788], 'train_acc': [0.6692611104420089, 0.742593038660725, 0.757203721546429, 0.7717842948331928, 0.7795600987594845, 0.7899930747922438, 0.7975129471275443, 0.8048446344694689, 0.8119580272190774, 0.8172121522341322, 0.8251610863543297, 0.8331852944718776, 0.840042755630495, 0.8470206551848729, 0.8547437673130194, 0.8613076598819703, 0.8667876068890762, 0.8736751776466337, 0.8811649403829941, 0.886652414789835, 0.8929679031675298, 0.8983951583764904, 0.904025653378297, 0.9101529567626159, 0.916754486330242, 0.9214290015656992, 0.9243571600626279, 0.9306877032397929, 0.9345040949054558, 0.9398937131157413], 'train_class_acc': [0.2977702305920603, 0.4418899753251013, 0.48516654384582364, 0.5103113321618142, 0.5324921468098681, 0.5544138343036363, 0.5731620174599592, 0.5882934370083772, 0.6052460070370654, 0.6178170148427264, 0.6349558365150425, 0.6526049861836386, 0.6694435953057992, 0.686018283630564, 0.699508447856998, 0.7153973326445058, 0.7286304909633313, 0.7443371499991646, 0.7644584608327893, 0.7750112857841835, 0.7834938808038081, 0.798998408343526, 0.8143010596886349, 0.8245674152405372, 0.8358474164589256, 0.8451509200400454, 0.8589158435429253, 0.8670619399332441, 0.8779997900940699, 0.8840085757954782], 'train_epoch_duration': [336.6683843135834, 336.92786741256714, 337.2338488101959, 336.7574667930603, 337.64962339401245, 336.8703508377075, 336.47370958328247, 336.5772747993469, 337.03209233283997, 336.9948115348816, 336.8219757080078, 336.58626532554626, 337.22372913360596, 336.08579206466675, 337.0896272659302, 336.85949087142944, 337.0705964565277, 337.7496654987335, 339.0386526584625, 338.7762815952301, 340.038871049881, 339.5998809337616, 340.19001269340515, 340.49690103530884, 341.3071415424347, 339.9338607788086, 340.2986602783203, 340.5354816913605, 341.1067295074463, 340.0612826347351], 'val_epochs': [0, 5, 10, 15, 20, 25], 'val_loss': [1.8793165460595944, 1.689211215907588, 1.8253902401987727, 2.1236758659224835, 1.7502006264127075, 1.9874085017040086], 'val_acc': [0.6440586327045537, 0.6876426769193801, 0.6676679082061756, 0.6054908086026674, 0.7017601826264568, 0.650997236573351], 'val_class_acc': [0.39239781526289264, 0.4609464414304044, 0.49044415138979924, 0.48280541709399594, 0.5041924663517302, 0.44648084515273395], 'val_epoch_duration': [385.23461961746216, 385.2079794406891, 385.17038583755493, 385.1163628101349, 388.96714091300964, 388.6832401752472], 'time_elapsed': 10459.959737062454}"
resnet152-UH-adam-step-cross_entropy_loss,CrossEntropyLoss(),adam,step,1.00E-06,512,0.788537787,0.306830669,11534.43789,9732.672688,"{'train_loss': [1.1915181784705628, 0.9317311831487168, 0.864732962917825, 0.8332907972272069, 0.8060322981289635, 0.7860387833408745, 0.7689868686903562, 0.7556865494121747, 0.7447978805507879, 0.7378947362833163, 0.6361068730022367, 0.6099832468071315, 0.5973961536717475, 0.5870404977705426, 0.5806484728868534, 0.5704836029683655, 0.5622367510433213, 0.5562457782553432, 0.5468202757574084, 0.5384982775366911, 0.507232451530791, 0.4973462913232468, 0.49342165138798133, 0.49021030443627533, 0.48825816419789925, 0.4831137431970091, 0.4812426705339164, 0.4767811730886301, 0.47488659537012257, 0.4722320645397921, 0.4656203960986162], 'train_acc': [0.6325349271347706, 0.6900668433096471, 0.7066045405275202, 0.715449235216187, 0.7255585330603397, 0.7304663976875828, 0.7354269541129712, 0.7394541129712152, 0.7423596892689389, 0.7439103336143562, 0.7770911116463929, 0.7860487173310852, 0.7884047934481513, 0.7935384800674455, 0.7947353366253161, 0.7983259062989281, 0.8018261471757197, 0.8039865108996748, 0.8064630254125015, 0.8081491629531494, 0.8215705166807178, 0.8246718053715525, 0.8253417439479707, 0.8272085390822594, 0.8273666144766951, 0.8297302179934963, 0.8299710947850175, 0.8316798145248705, 0.8321465133084427, 0.8330799108755872, 0.8361435625677466], 'train_class_acc': [0.26196014624735026, 0.3616684705273815, 0.39426631957415587, 0.41225632649145727, 0.4242632298770913, 0.4374380749400192, 0.4471991825681157, 0.4543409657564729, 0.45864712907149946, 0.46139411189337026, 0.5151644540589422, 0.5340709379339792, 0.5418649648250431, 0.5503954301225907, 0.5533069686884716, 0.5581827990183372, 0.5647387835123542, 0.569097469703269, 0.5747005580842088, 0.5774363756850418, 0.5978355921065535, 0.6040136533823138, 0.6042104704997594, 0.6095219490621241, 0.6086033670088336, 0.6115856574931933, 0.6132333085680233, 0.617863334081124, 0.6157344727647471, 0.6184678907524997, 0.6217840944881406], 'train_epoch_duration': [332.74745297431946, 312.74798226356506, 303.44687724113464, 303.6935532093048, 304.0880901813507, 302.7207660675049, 302.3190875053406, 303.74297070503235, 302.4050438404083, 302.01631689071655, 301.65284967422485, 301.83264088630676, 302.35424423217773, 302.8707549571991, 302.48002576828003, 302.4234833717346, 302.595192193985, 302.47169375419617, 301.69616770744324, 301.8567442893982, 301.730580329895, 301.3821406364441, 301.2716200351715, 301.2399032115936, 301.58172035217285, 301.4681062698364, 301.3188259601593, 301.3112955093384, 301.55321073532104, 300.75358295440674, 300.44128799438477], 'val_epochs': [0, 5, 10, 15, 20, 25, 30], 'val_loss': [1.4317336537925924, 1.3322266752038396, 0.6475005499176233, 0.6489331938785586, 0.6104108209573033, 0.6126057225380553, 0.6174594268165184], 'val_acc': [0.515258921062117, 0.590532260002403, 0.7763727021506668, 0.7745404301333654, 0.7879971164243662, 0.7875165204854019, 0.7885377868557011], 'val_class_acc': [0.2897018390114763, 0.305444263480492, 0.5157957493630183, 0.5216902996871234, 0.541458254861839, 0.5314236677772124, 0.5353311041143488], 'val_epoch_duration': [377.0784237384796, 345.2857987880707, 343.7155134677887, 344.2828965187073, 343.57123827934265, 343.433931350708, 342.3048903942108], 'time_elapsed': 9732.672688484192}"
resnet152-UH-adam-step-label_smoothing_loss,label_smoothing,adam,step,1.00E-06,512,0.791391325,0.299654986,11534.43789,9748.537702,"{'train_loss': [1.843226194352999, 1.632631992211216, 1.5839790558794902, 1.5569210594050442, 1.5344891200421102, 1.5193284565205318, 1.50410460529881, 1.4964873184859717, 1.4828056654958255, 1.4753042028910222, 1.3889753293462737, 1.36439597567894, 1.3529528726745224, 1.3444038449203224, 1.3354253951833863, 1.3302599676227076, 1.323714531316508, 1.3149668934057237, 1.3069730134063724, 1.3007442403468514, 1.2714811722715116, 1.2637398818106906, 1.260546412336443, 1.2571643600402993, 1.2547776483561954, 1.251778380175635, 1.2502170368287846, 1.2466788905708959, 1.2443048244612083, 1.241630298250284, 1.237698232870597], 'train_acc': [0.6447293147055281, 0.6961188726966157, 0.7113091653619174, 0.7196043598699265, 0.7255660604600747, 0.73200198723353, 0.7376023726363965, 0.7389196675900277, 0.7442039022040227, 0.7450319161748765, 0.7774373720342045, 0.78602613513188, 0.7901963145850898, 0.7927405756955317, 0.7971441045405275, 0.7981452487052872, 0.8028348187402143, 0.8048220522702637, 0.8077426833674576, 0.8110999036492834, 0.8232566542213657, 0.8266214019029267, 0.8275096350716609, 0.8289699506202577, 0.8299560399855473, 0.8317099241238106, 0.8309722389497772, 0.8339606166445863, 0.8344875346260388, 0.8346907744188847, 0.8375737685174034], 'train_class_acc': [0.27508010635112456, 0.3638691771844273, 0.39237681629930266, 0.40600074132973946, 0.42001058339933117, 0.42950060697115966, 0.44059813369987727, 0.4428705856460207, 0.4535982109753422, 0.4574724534913072, 0.5084212775033705, 0.5250280493584865, 0.5314824574271444, 0.534253114014368, 0.5445212439637985, 0.5500629466606657, 0.5535655436470266, 0.5598249515352554, 0.5657166018155237, 0.5697561590370395, 0.5909959148382999, 0.5970790569875177, 0.5991438542831576, 0.6041225415498731, 0.6048851628909343, 0.6088662802639361, 0.6070257253652098, 0.6109552422637596, 0.6132750145672554, 0.615104260103067, 0.6139495254770135], 'train_epoch_duration': [305.1683735847473, 304.7031464576721, 303.99696946144104, 304.57100892066956, 304.2579047679901, 304.0618050098419, 304.42976927757263, 304.43077874183655, 304.40130496025085, 304.5573899745941, 304.6096589565277, 304.6101620197296, 303.9998722076416, 304.4373769760132, 304.80162930488586, 304.10912823677063, 304.2828161716461, 303.70982599258423, 303.6778984069824, 303.6065239906311, 303.6966905593872, 303.7121551036835, 303.42742800712585, 303.48571825027466, 303.4999957084656, 303.4415555000305, 303.8478400707245, 304.03500986099243, 304.0099332332611, 304.13522028923035, 303.80193066596985], 'val_epochs': [0, 5, 10, 15, 20, 25, 30], 'val_loss': [1.9858075176081118, 1.9136953937109311, 1.3927374756652748, 1.3803995673965552, 1.3561983272517428, 1.3592611306793312, 1.3593967251088432], 'val_acc': [0.6010152589210621, 0.6222515919740478, 0.7761023669349995, 0.7806980656013457, 0.7896191277183707, 0.789529015979815, 0.7913913252433017], 'val_class_acc': [0.22404958939080855, 0.3275305242203388, 0.4965345619819741, 0.5207628858813705, 0.5429724498721697, 0.5479221232799337, 0.5500257410987521], 'val_epoch_duration': [346.6436381340027, 345.86266922950745, 346.6972815990448, 345.79196786880493, 345.5168285369873, 345.3305666446686, 345.50586700439453], 'time_elapsed': 9748.53770160675}"
